node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
1016,13.45,8.5,2.9,16,1016,1037,1038,1054,1060,elastic,elastic
1017,18.75,8.5,2.9,17,1017,1038,1039,1055,1061,elastic,elastic
1018,24.05,8.5,2.9,18,1018,1039,,1056,1062,elastic,elastic
1019,0,12.75,2.9,19,1019,,1040,1057,,elastic,elastic
1020,5.3,12.75,2.9,20,1020,1040,1041,1058,,elastic,elastic
1021,10.6,12.75,2.9,21,1021,1041,1042,1059,,elastic,elastic
1022,13.45,12.75,2.9,22,1022,1042,1043,1060,,elastic,elastic
1023,18.75,12.75,2.9,23,1023,1043,1044,1061,,elastic,elastic
1024,24.05,12.75,2.9,24,1024,1044,,1062,,elastic,elastic
2001,0,0,5.8,1001,2001,,2025,,2045,elastic,elastic
2002,5.3,0,5.8,1002,2002,2025,2026,,2046,elastic,elastic
2003,10.6,0,5.8,4069,4073,2026,2027,,2047,elastic,elastic
2004,13.45,0,5.8,4071,4075,2027,2028,,2048,elastic,elastic
2005,18.75,0,5.8,1005,2005,2028,2029,,2049,elastic,elastic
2006,24.05,0,5.8,1006,2006,2029,,,2050,elastic,elastic
2007,0,4.25,5.8,1007,2007,,2030,2045,2051,elastic,elastic
2008,5.3,4.25,5.8,1008,2008,2030,2031,2046,2052,elastic,elastic
2009,10.6,4.25,5.8,1009,2009,2031,2032,2047,2053,elastic,elastic
2010,13.45,4.25,5.8,1010,2010,2032,2033,2048,2054,elastic,elastic
2011,18.75,4.25,5.8,1011,2011,2033,2034,2049,2055,elastic,elastic
2012,24.05,4.25,5.8,1012,2012,2034,,2050,2056,elastic,elastic
2013,0,8.5,5.8,1013,2013,,2035,2051,2057,elastic,elastic
2014,5.3,8.5,5.8,1014,2014,2035,2036,2052,2058,elastic,elastic
2015,10.6,8.5,5.8,1015,2015,2036,2037,2053,2059,elastic,elastic
2016,13.45,8.5,5.8,1016,2016,2037,2038,2054,2060,elastic,elastic
2017,18.75,8.5,5.8,1017,2017,2038,2039,2055,2061,elastic,elastic
2018,24.05,8.5,5.8,1018,2018,2039,,2056,2062,elastic,elastic
2019,0,12.75,5.8,1019,2019,,2040,2057,,elastic,elastic
2020,5.3,12.75,5.8,1020,2020,2040,2041,2058,,elastic,elastic
2021,10.6,12.75,5.8,1021,2021,2041,2042,2059,,elastic,elastic
2022,13.45,12.75,5.8,1022,2022,2042,2043,2060,,elastic,elastic
2023,18.75,12.75,5.8,1023,2023,2043,2044,2061,,elastic,elastic
2024,24.05,12.75,5.8,1024,2024,2044,,2062,,elastic,elastic
3001,0,0,8.7,2001,3001,,3025,,3045,elastic,elastic
3002,5.3,0,8.7,2002,3002,3025,3026,,3046,elastic,elastic
3003,10.6,0,8.7,4074,4078,3026,3027,,3047,elastic,elastic
3004,13.45,0,8.7,4076,4080,3027,3028,,3048,elastic,elastic
3005,18.75,0,8.7,2005,3005,3028,3029,,3049,elastic,elastic
3006,24.05,0,8.7,2006,3006,3029,,,3050,elastic,elastic
3007,0,4.25,8.7,2007,3007,,3030,3045,3051,elastic,elastic
3008,5.3,4.25,8.7,2008,3008,3030,3031,3046,3052,elastic,elastic
3009,10.6,4.25,8.7,2009,3009,3031,3032,3047,3053,elastic,elastic
3010,13.45,4.25,8.7,2010,3010,3032,3033,3048,3054,elastic,elastic
3011,18.75,4.25,8.7,2011,3011,3033,3034,3049,3055,elastic,elastic
3012,24.05,4.25,8.7,2012,3012,3034,,3050,3056,elastic,elastic
3013,0,8.5,8.7,2013,3013,,3035,3051,3057,elastic,elastic
3014,5.3,8.5,8.7,2014,3014,3035,3036,3052,3058,elastic,elastic
3015,10.6,8.5,8.7,2015,3015,3036,3037,3053,3059,elastic,elastic
3016,13.45,8.5,8.7,2016,3016,3037,3038,3054,3060,elastic,elastic
3017,18.75,8.5,8.7,2017,3017,3038,3039,3055,3061,elastic,elastic
3018,24.05,8.5,8.7,2018,3018,3039,,3056,3062,elastic,elastic
3019,0,12.75,8.7,2019,3019,,3040,3057,,elastic,elastic
3020,5.3,12.75,8.7,2020,3020,3040,3041,3058,,elastic,elastic
3021,10.6,12.75,8.7,2021,3021,3041,3042,3059,,elastic,elastic
3022,13.45,12.75,8.7,2022,3022,3042,3043,3060,,elastic,elastic
3023,18.75,12.75,8.7,2023,3023,3043,3044,3061,,elastic,elastic
3024,24.05,12.75,8.7,2024,3024,3044,,3062,,elastic,elastic
4001,0,0,11.6,3001,,,4025,,4045,elastic,elastic
4002,5.3,0,11.6,3002,,4025,4026,,4046,elastic,elastic
4003,10.6,0,11.6,4079,,4026,4027,,4047,elastic,elastic
4004,13.45,0,11.6,4081,,4027,4028,,4048,elastic,elastic
4005,18.75,0,11.6,3005,,4028,4029,,4049,elastic,elastic
4006,24.05,0,11.6,3006,,4029,,,4050,elastic,elastic
4007,0,4.25,11.6,3007,,,4030,4045,4051,elastic,elastic
4008,5.3,4.25,11.6,3008,,4030,4031,4046,4052,elastic,elastic
4009,10.6,4.25,11.6,3009,,4031,4032,4047,4053,elastic,elastic
4010,13.45,4.25,11.6,3010,,4032,4033,4048,4054,elastic,elastic
4011,18.75,4.25,11.6,3011,,4033,4034,4049,4055,elastic,elastic
4012,24.05,4.25,11.6,3012,,4034,,4050,4056,elastic,elastic
4013,0,8.5,11.6,3013,,,4035,4051,4057,elastic,elastic
4014,5.3,8.5,11.6,3014,,4035,4036,4052,4058,elastic,elastic
4015,10.6,8.5,11.6,3015,,4036,4037,4053,4059,elastic,elastic
4016,13.45,8.5,11.6,3016,,4037,4038,4054,4060,elastic,elastic
4017,18.75,8.5,11.6,3017,,4038,4039,4055,4061,elastic,elastic
4018,24.05,8.5,11.6,3018,,4039,,4056,4062,elastic,elastic
4019,0,12.75,11.6,3019,,,4040,4057,,elastic,elastic
4020,5.3,12.75,11.6,3020,,4040,4041,4058,,elastic,elastic
4021,10.6,12.75,11.6,3021,,4041,4042,4059,,elastic,elastic
4022,13.45,12.75,11.6,3022,,4042,4043,4060,,elastic,elastic
4023,18.75,12.75,11.6,3023,,4043,4044,4061,,elastic,elastic
4024,24.05,12.75,11.6,3024,,4044,,4062,,elastic,elastic
4025,10.6,0,1.45,4063,4064,,4067,,,elastic,elastic
4026,13.45,0,1.45,4065,4066,4067,,,,elastic,elastic
4027,10.6,0,4.35,4068,4069,,4072,,,elastic,elastic
4028,13.45,0,4.35,4070,4071,4072,,,,elastic,elastic
4029,10.6,0,7.25,4073,4074,,4077,,,elastic,elastic
4030,13.45,0,7.25,4075,4076,4077,,,,elastic,elastic
4031,10.6,0,10.15,4078,4079,,4082,,,elastic,elastic
4032,13.45,0,10.15,4080,4081,4082,,,,elastic,elastic
