node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
1020,7.25,10.65,2.9,20,1020,1040,1041,1058,,inelastic,inelastic
1021,14.5,10.65,2.9,21,1021,1041,1042,1059,,inelastic,inelastic
1022,17.65,10.65,2.9,22,1022,1042,1043,1060,,inelastic,inelastic
1023,24.9,10.65,2.9,23,1023,1043,1044,1061,,inelastic,inelastic
1024,32.15,10.65,2.9,24,1024,1044,,1062,,inelastic,inelastic
2001,0,0,5.8,1001,2001,,2025,,2045,inelastic,inelastic
2002,7.25,0,5.8,1002,2002,2025,2026,,2046,inelastic,inelastic
2003,14.5,0,5.8,4069,4073,2026,2027,,2047,inelastic,inelastic
2004,17.65,0,5.8,4071,4075,2027,2028,,2048,inelastic,inelastic
2005,24.9,0,5.8,1005,2005,2028,2029,,2049,inelastic,inelastic
2006,32.15,0,5.8,1006,2006,2029,,,2050,inelastic,inelastic
2007,0,3.55,5.8,1007,2007,,2030,2045,2051,inelastic,inelastic
2008,7.25,3.55,5.8,1008,2008,2030,2031,2046,2052,inelastic,inelastic
2009,14.5,3.55,5.8,1009,2009,2031,2032,2047,2053,inelastic,inelastic
2010,17.65,3.55,5.8,1010,2010,2032,2033,2048,2054,inelastic,inelastic
2011,24.9,3.55,5.8,1011,2011,2033,2034,2049,2055,inelastic,inelastic
2012,32.15,3.55,5.8,1012,2012,2034,,2050,2056,inelastic,inelastic
2013,0,7.1,5.8,1013,2013,,2035,2051,2057,inelastic,inelastic
2014,7.25,7.1,5.8,1014,2014,2035,2036,2052,2058,inelastic,inelastic
2015,14.5,7.1,5.8,1015,2015,2036,2037,2053,2059,inelastic,inelastic
2016,17.65,7.1,5.8,1016,2016,2037,2038,2054,2060,inelastic,inelastic
2017,24.9,7.1,5.8,1017,2017,2038,2039,2055,2061,inelastic,inelastic
2018,32.15,7.1,5.8,1018,2018,2039,,2056,2062,inelastic,inelastic
2019,0,10.65,5.8,1019,2019,,2040,2057,,inelastic,inelastic
2020,7.25,10.65,5.8,1020,2020,2040,2041,2058,,inelastic,inelastic
2021,14.5,10.65,5.8,1021,2021,2041,2042,2059,,inelastic,inelastic
2022,17.65,10.65,5.8,1022,2022,2042,2043,2060,,inelastic,inelastic
2023,24.9,10.65,5.8,1023,2023,2043,2044,2061,,inelastic,inelastic
2024,32.15,10.65,5.8,1024,2024,2044,,2062,,inelastic,inelastic
3001,0,0,8.7,2001,3001,,3025,,3045,inelastic,inelastic
3002,7.25,0,8.7,2002,3002,3025,3026,,3046,inelastic,inelastic
3003,14.5,0,8.7,4074,4078,3026,3027,,3047,inelastic,inelastic
3004,17.65,0,8.7,4076,4080,3027,3028,,3048,inelastic,inelastic
3005,24.9,0,8.7,2005,3005,3028,3029,,3049,inelastic,inelastic
3006,32.15,0,8.7,2006,3006,3029,,,3050,inelastic,inelastic
3007,0,3.55,8.7,2007,3007,,3030,3045,3051,inelastic,inelastic
3008,7.25,3.55,8.7,2008,3008,3030,3031,3046,3052,inelastic,inelastic
3009,14.5,3.55,8.7,2009,3009,3031,3032,3047,3053,inelastic,inelastic
3010,17.65,3.55,8.7,2010,3010,3032,3033,3048,3054,inelastic,inelastic
3011,24.9,3.55,8.7,2011,3011,3033,3034,3049,3055,inelastic,inelastic
3012,32.15,3.55,8.7,2012,3012,3034,,3050,3056,inelastic,inelastic
3013,0,7.1,8.7,2013,3013,,3035,3051,3057,inelastic,inelastic
3014,7.25,7.1,8.7,2014,3014,3035,3036,3052,3058,inelastic,inelastic
3015,14.5,7.1,8.7,2015,3015,3036,3037,3053,3059,inelastic,inelastic
3016,17.65,7.1,8.7,2016,3016,3037,3038,3054,3060,inelastic,inelastic
3017,24.9,7.1,8.7,2017,3017,3038,3039,3055,3061,inelastic,inelastic
3018,32.15,7.1,8.7,2018,3018,3039,,3056,3062,inelastic,inelastic
3019,0,10.65,8.7,2019,3019,,3040,3057,,inelastic,inelastic
3020,7.25,10.65,8.7,2020,3020,3040,3041,3058,,inelastic,inelastic
3021,14.5,10.65,8.7,2021,3021,3041,3042,3059,,inelastic,inelastic
3022,17.65,10.65,8.7,2022,3022,3042,3043,3060,,inelastic,inelastic
3023,24.9,10.65,8.7,2023,3023,3043,3044,3061,,inelastic,inelastic
3024,32.15,10.65,8.7,2024,3024,3044,,3062,,inelastic,inelastic
4001,0,0,11.6,3001,,,4025,,4045,inelastic,inelastic
4002,7.25,0,11.6,3002,,4025,4026,,4046,inelastic,inelastic
4003,14.5,0,11.6,4079,,4026,4027,,4047,inelastic,inelastic
4004,17.65,0,11.6,4081,,4027,4028,,4048,inelastic,inelastic
4005,24.9,0,11.6,3005,,4028,4029,,4049,inelastic,inelastic
4006,32.15,0,11.6,3006,,4029,,,4050,inelastic,inelastic
4007,0,3.55,11.6,3007,,,4030,4045,4051,inelastic,inelastic
4008,7.25,3.55,11.6,3008,,4030,4031,4046,4052,inelastic,inelastic
4009,14.5,3.55,11.6,3009,,4031,4032,4047,4053,inelastic,inelastic
4010,17.65,3.55,11.6,3010,,4032,4033,4048,4054,inelastic,inelastic
4011,24.9,3.55,11.6,3011,,4033,4034,4049,4055,inelastic,inelastic
4012,32.15,3.55,11.6,3012,,4034,,4050,4056,inelastic,inelastic
4013,0,7.1,11.6,3013,,,4035,4051,4057,inelastic,inelastic
4014,7.25,7.1,11.6,3014,,4035,4036,4052,4058,inelastic,inelastic
4015,14.5,7.1,11.6,3015,,4036,4037,4053,4059,inelastic,inelastic
4016,17.65,7.1,11.6,3016,,4037,4038,4054,4060,inelastic,inelastic
4017,24.9,7.1,11.6,3017,,4038,4039,4055,4061,inelastic,inelastic
4018,32.15,7.1,11.6,3018,,4039,,4056,4062,inelastic,inelastic
4019,0,10.65,11.6,3019,,,4040,4057,,inelastic,inelastic
4020,7.25,10.65,11.6,3020,,4040,4041,4058,,inelastic,inelastic
4021,14.5,10.65,11.6,3021,,4041,4042,4059,,inelastic,inelastic
4022,17.65,10.65,11.6,3022,,4042,4043,4060,,inelastic,inelastic
4023,24.9,10.65,11.6,3023,,4043,4044,4061,,inelastic,inelastic
4024,32.15,10.65,11.6,3024,,4044,,4062,,inelastic,inelastic
4025,14.5,0,1.45,4063,4064,,4067,,,inelastic,inelastic
4026,17.65,0,1.45,4065,4066,4067,,,,inelastic,inelastic
4027,14.5,0,4.35,4068,4069,,4072,,,inelastic,inelastic
4028,17.65,0,4.35,4070,4071,4072,,,,inelastic,inelastic
4029,14.5,0,7.25,4073,4074,,4077,,,inelastic,inelastic
4030,17.65,0,7.25,4075,4076,4077,,,,inelastic,inelastic
4031,14.5,0,10.15,4078,4079,,4082,,,inelastic,inelastic
4032,17.65,0,10.15,4080,4081,4082,,,,inelastic,inelastic
